GEX01432,TF,,C2740,SF,,,FP05341,SF,,HRA02044,TF,,AS15949,SF,,HRA02052,SF,,KMSD2073,SF,,KMSD2170,SF,,gex01269,SF,,KMSD1383,TF,,,C1837,TF,,,,,,C2641,FF,,KMSD2351,SF,,gex01299,SF,,C2734,SF,,gex0288,SF,,,C2495,TF,,C2258,TF,,HRA01953,SF,,AS16116,SF,,FP05793,SF,,KMSD565,TF,,HRA01687,SF,,AS15864,SF
GEX01433,TF,,KMSD1216,SF,,,FP05660,SF,,AS16040,TF,,GEX01399,SF,,KMSD1947,SF,,HRA01694,SF,,HRA02081,SF,,KMSD1792,SF,,KMSD1677,TF,,,AS16012,TF,,,,,,KMSD1712,FF,,AS16113,SF,,Gex01298,SF,,FP05628,SF,,FP05869,SF,,,GEX01428,TF,,FP05780,TF,,HRA01954,SF,,HRA02052,SF,,GEX01560,SF,,C2710,TF,,AS16051,SF,,FP05860,SF
GEX01337,TF,,AS0113,SF,,,HRA01691,SF,,KMSD2284,TF,,FP05668,SF,,HRA01989,SF,,GEX01179,SF,,KMSD1806,SF,,C2513,SF,,KMSD2337,TF,,,KMSD2248,TF,,,,,,C2835,FF,,KMSD1879,SF,,FP05611,SF,,FP05657,SF,,hc902269,SF,,,AS15963,TF,,GEX01404,TF,,FP05782,SF,,FP05789,SF,,HRA01982,SF,,FP05556,TF,,C2888,SF,,C2746,SF
GEX01338,TF,,GEX01131,SF,,,C2467,TF,,AS16060,TF,,KMSD2217,SF,,FP05796,SF,,HRA01989,SF,,HRA02089,SF,,FP05782,SF,,C2816,TF,,,HRA02047,TF,,,,,,GEX01541,FF,,FP01598,SF,,FP05794,SF,,HRA01854,SF,,KMSD1805,SF,,,HRA01813,TF,,C2851,TF,,HRA02120,SF,,GEX01483,SF,,HRA01983,SF,,AS15980,TF,,FP05867,SF,,AS16051,SF
GEX01428,TF,,FP05756,SF,,,C1837,TF,,FP05409,TF,,GEX01520,SF,,AS15737,SF,,C2832,SF,,GEX01490,SF,,AS16118,SF,,AS15980,TF,,,HRA02132,TF,,,,,,KMSD2120,FF,,gex01461,SF,,AS15920,SF,,AS15880,SF,,HRA01942,SF,,,C2816,TF,,C2865,TF,,KMSD2312,SF,,GEX01441,SF,,HRA01981,SF,,C2850,TF,,C2847,SF,,FP05875,SF
GEX01497,TF,,C2828,SF,,,HRA01060,TF,,AS16085,TF,,AS0581,SF,,FP05804,SF,,C2831,SF,,GEX01480,SF,,FP01662,SF,,C2876,TF,,,AS15779,TF,,,,,,FP05806,FF,,C2799,SF,,FP05536,SF,,GEX01293,SF,,HRA01831,SF,,,GEX01471,TF,,C2862,TF,,fp05830,SF,,GEX01598,SF,,C2831,SF,,AS16181,TF,,KMSD2312,SF,,FP05321,SF
HRA01856,TF,,C2802,SF,,,FP05768,TF,,GEX01508,TF,,HRA01344,SF,,AS16148,SF,,KMSD2292,SF,,C2722,SF,,GEX01364,SF,,KMSD1794,TF,,,C2710,TF,,,,,,AS16064,FF,,KMSD2282,SF,,FP05529,SF,,GEX01207,SF,,FP05408,SF,,,C2710,TF,,KMSD2274,TF,,AS16152,SF,,hra0792,SF,,C2873,SF,,HRA0980,TF,,GEX01536,SF,,AS15737,SF
AS15250,TF,,C2829,SF,,,GEX01508,TF,,FP05556,TF,,FP04207,SF,,FP05740,SF,,AS16033,SF,,FP05794,SF,,FP05776,SF,,C2697,TF,,,GEX01428,TF,,,,,,GEX01158,FF,,GEX01480,SF,,FP05775,SF,,KMSD1390,SF,,HRA01912,SF,,,HRA02132,TF,,KMSD2338,TF,,HRA01873,SF,,FP05804,SF,,KMSD2348,SF,,HRA01780,TF,,GEX01560,SF,,HRA02146,SF
GEX0946,TF,,KMSD2291,SF,,,HRA02085,TF,,FP05780,TF,,KMSD1801,SF,,AS0581,SF,,GEX01315,SF,,FP05646,SF,,GEX01530,SF,,HRA01783,TF,,,HRA01947,TF,,,,,,c2701,FF,,GEX01554,SF,,GEX01563,SF,,AS16159,SF,,FP05600,SF,,,HRA02133,TF,,HRA02140,TF,,HRA01874,SF,,FP05878,SF,,AS16148,SF,,KMSD1705,TF,,C2883,SF,,FP05408,SF
GEX01449,TF,,AS15996,SF,,,KMSD2284,TF,,AS15963,TF,,FP05719,SF,,GEX01441,SF,,HRA0423,SF,,AS15920,SF,,FP05571,SF,,AS15981,TF,,,AS15981,TF,,,,,,FP05807,FF,,AS16046,SF,,KMSD2342,SF,,GEX01481,SF,,AS16154,SF,,,KMSD2148,TF,,KMSD2311,TF,,AS16187,SF,,FP05819,SF,,AS15660,SF,,HRA01840,TF,,C2785,SF,,AS16169,SF
C2495,TF,,C2533,SF,,,AS15950,TF,,GEX01338,TF,,C2832,SF,,KMSD1703,SF,,C2331,SF,,FP05408,SF,,HRA02096,SF,,HRA02143,TF,,,AS15980,TF,,,,,,HRA01853,FF,,FP05676,SF,,KMSD2344,SF,,HC902093,SF,,AS16153,SF,,,GEX01497,TF,,hra02041,TF,,AS16186,SF,,AS15737,SF,,KMSD2221,SF,,HRA01783,TF,,KMSD2348,SF,,HRA01912,SF
C2707,TF,,HRA01970,SF,,,HRA02002,TF,,GEX01337,TF,,FP0683,SF,,HRA01231,SF,,KMSD1792,SF,,HRA01912,SF,,HRA01293,SF,,C2258,TF,,,HRA01719,TF,,,,,,KMSD2068,FF,,FP05765,SF,,FP05672,SF,,FP05226,SF,,AS16112,SF,,,HRA01719,TF,,AS16168,TF,,AS16118,SF,,gex01245,SF,,HRA02120,SF,,KMSD2148,TF,,FP05765,SF,,GEX01399,SF
AS15780,TF,,AS15949,SF,,,AS16085,TF,,C2258,TF,,FP03520,SF,,AS15733,SF,,FP05406,SF,,HRA02088,SF,,AS0113,SF,,HRA02142,TF,,,C2757,TF,,,,,,GEX01550,FF,,AS15649,SF,,HRA02052,SF,,FP04207,SF,,FP05670,SF,,,HC902706,TF,,C2713,TF,,HC902481,SF,,KMSD2348,SF,,AS15446,SF,,GEX01428,TF,,HRA01833,SF,,C2847,SF
C2713,TF,,AS0717,SF,,,AS16040,TF,,HRA02002,TF,,HRA02096,SF,,FP05782,SF,,KMSD2318,SF,,HRA01942,SF,,AS15840,SF,,HRA01836,TF,,,KMSD1794,TF,,,,,,KMSD2304,FF,,HRA02103,SF,,FP05765,SF,,C2719,SF,,C2888,SF,,,HRA01836,TF,,FP05691,TF,,FP05875,SF,,FP05529,SF,,FP05529,SF,,KMSD2333,TF,,C2747,SF,,FP05804,SF
KMSD1706,TF,,HRA01854,SF,,,HC902009,TF,,KMSD2124,TF,,C2734,SF,,FP05341,SF,,KMSD2075,SF,,Gex01199,SF,,KMSD2185,SF,,FP04250,TF,,,KMSD2022,TF,,,,,,C2803,FF,,FP04294,SF,,HRA01909,SF,,GEX01591,SF,,C2881,SF,,,KMSD565,TF,,FP05690,TF,,FP05321,SF,,KMSD1993,SF,,C2833,SF,,HRA01813,TF,,AS15639,SF,,KMSD2348,SF
AS16001,TF,,HC902190,SF,,,FP05780,TF,,GEX01432,TF,,C2807,SF,,KMSD2277,SF,,GEX01293,SF,,HC902457,SF,,gex01461,SF,,HRA01840,TF,,,FP05837,TF,,,,,,C2810,FF,,AS16144,SF,,HRA01905,SF,,FP05804,SF,,KMSD2345,SF,,,FP05832,TF,,FP05728,TF,,AS15737,SF,,GEX01530,SF,,HRA01912,SF,,C570,KIT,,KMSD2267,SF,,C2799,SF
FP05742,TF,,HC903375,SF,,,AS15780,TF,,GEX01433,TF,,GEX01544,SF,,KMSD2027,SF,,C2748,SF,,FP05793,SF,,FP05398,SF,,KMSD565,TF,,,KMSD2209,TF,,,,,,FP05820,FF,,C2684,SF,,FP05860,SF,,FP05355,SF,,HRA01850,SF,,,FP05833,TF,,GEX01576,TF,,FP05793,SF,,HRA02088,SF,,AS15840,SF,,C015,KIT,,AS16144,SF,,HRA01981,SF
KMSD2022,TF,,AS16117,SF,,,C2258,TF,,GEX01506,TF,,HRA02107,SF,,KMSD2042,SF,,FP05676,SF,,AS15737,SF,,AS16004,SF,,AS16181,TF,,,KMSD1383,TF,,,,,,AS16063,FF,,HC902481,SF,,GEX01441,SF,,HRA01741,SF,,HRA01983,SF,,,FP05835,TF,,C2758,TF,,FP05862,SF,,GEX01580,SF,,FP05804,SF,,KMSD37,KIT,,HRA01912,SF,,HRA01982,SF
HRA02047,TF,,FP05247,SF,,,KMSD2209,TF,,AS15250,TF,,GEX01543,SF,,HRA01985,SF,,HRA01918,SF,,AS15649,SF,,GEX01521,SF,,KMSD2022,TF,,,GEX01313,TF,,,,,,KMSD2329,FF,,GEX0820,SF,,C2799,SF,,KMSD2135,SF,,GEX01560,SF,,,KMSD2022,TF,,AS15963,TF,,C2881,SF,,AS16196,SF,,GEX01530,SF,,KMSD2251,KIT,,HRA01985,SF,,KMSD2170,SF
KMSD2260,TF,,C2719,SF,,,C2495,TF,,HRA0980,TF,,fp05706,SF,,FP01598,SF,,C2734,SF,,AS15476,SF,,FP01529,SF,,AS16193,TF,,,FP05857,TF,,,,,,hra0792,SF,,HRA01982,SF,,KMSD2341,SF,,GEX0634,SF,,KMSD1806,SF,,,AS16181,TF,,KMSD1706,TF,,KMSD2170,SF,,HRA01905,SF,,FP05877,SF,,FP05822,KIT,,HRA02153,SF,,GEX01581,SF
C2721,TF,,FP05668,SF,,,KMSD2124,TF,,KMSD2215,TF,,AS15869,SF,,HC903634,SF,,KMSD1216,SF,,KMSD1242,SF,,C2681,SF,,C2862,TF,,,HRA01836,TF,,,,,,hra01850,SF,,HRA01981,SF,,KMSD2339,SF,,FP03520,SF,,GEX01107,SF,,,KMSD2257,TF,,KMSD2124,TF,,AS16200,SF,,GEX01207,SF,,AS15476,SF,,KMSD2360,KIT,,HRA01981,SF,,FP05782,SF
C2794,TF,,FP04207,SF,,,KMSD2248,TF,,KMSD1705,TF,,AS0717,SF,,FP05793,SF,,KMSD1941,SF,,HRA02080,SF,,GEX01548,SF,,GEX01404,TF,,,KMSD565,TF,,,,,,kmsd2353,SF,,HC902384,SF,,HRA01943,SF,,Gex01187,SF,,FP05672,SF,,,GEX01555,TF,,AS16170,TF,,FP05771,SF,,KMSD2358,SF,,KMSD1242,SF,,GEX01468,KIT,,HRA01982,SF,,HRA02089,SF
FP05312,TF,,KMSD2189,SF,,,KMSD2161,TF,,KMSD1706,TF,,FP05479,SF,,HRA01671,SF,,GEX01236,SF,,GEX01510,SF,,HRA01438,SF,,C2879,TF,,,HC902090,TF,,,,,,AS16207,SF,,FP05793,SF,,KMSD2073,SF,,KMSD1996,SF,,C2831,SF,,,KMSD1383,TF,,FP05770,TF,,AS15628,SF,,KMSD2267,SF,,GEX01536,SF,,hra0792,SF,,FP05862,SF,,C2700,SF
AS16012,TF,,KMSD2135,SF,,,GEX01433,TF,,KMSD2161,TF,,KMSD2135,SF,,FP05277,SF,,KMSD1993,SF,,C2746,SF,,C2719,SF,,HC902090,TF,,,GEX01506,TF,,,,,,KMSD2090,SF,,HRA02068,SF,,C2821,SF,,AS16208,SF,,C2832,SF,,,GEX01573,TF,,C2860,TF,,HC902384,SF,,AS16202,SF,,hra01740,SF,,kmsd1989,SF,,KMSD2342,SF,,HRA01942,SF
GEX01471,TF,,FP05356,SF,,,AS15963,TF,,AS16001,TF,,FP05356,SF,,FP05275,SF,,HRA02004,SF,,HRA01708,SF,,KMSD1645,SF,,FP05857,TF,,,FP05867,TF,,,,,,KMSD2153,SF,,HRA01978,SF,,FP05800,SF,,AS16051,SF,,C2873,SF,,,hra0792,SF,,C2707,TF,,AS15814,SF,,AS16033,SF,,FP05890,SF,,AS15660,SF,,HRA01438,SF,,HRA02103,SF
AS15974,TF,,HRA01691,SF,,,HRA02094,TF,,GEX0946,TF,,C2487,SF,,C2636,SF,,GEX01245,SF,,AS16116,SF,,FP05341,SF,,FP05852,TF,,,HRA01780,TF,,,,,,kmsd1989,SF,,KMSD1941,SF,,GEX01588,SF,,KMSD2320,SF,,FP05646,SF,,,KMSD2153,SF,,HRA02132,TF,,GEX01173,SF,,HRA02066,SF,,FP05894,SF,,HRA02081,SF,,C2637,SF,,KMSD2164,SF
FP05621,TF,,KMSD2284,TF,,,KMSD2215,TF,,GEX01449,TF,,HRA01854,SF,,KMSD2063,SF,,GEX01536,SF,,HRA02052,SF,,HRA01902,SF,,KMSD2209,TF,,,HRA01783,TF,,,,,,GEX01198,SF,,C2746,SF,,KMSD2282,SF,,AS16194,SF,,HRA0914,SF,,,KMSD2090,SF,,HRA02133,TF,,GEX01530,SF,,AS15814,SF,,C2829,SF,,HRA01850,SF,,C2636,SF,,AS16187,SF
FP04250,TF,,FP05768,TF,,,C2721,TF,,KMSD2248,TF,,HC903375,SF,,FP05398,SF,,AS16124,SF,,GEX01483,SF,,AS15639,SF,,HRA01813,TF,,,HRA01813,TF,,,,,,HRA02089,SF,,KMSD1993,SF,,HRA01843,SF,,AS0717,SF,,AS16113,SF,,,gex0288,SF,,C2834,TF,,FP05722,SF,,KMSD2170,SF,,C2513,SF,,KMSD2153,SF,,KMSD2358,SF,,AS16186,SF
KMSD2215,TF,,FP05780,TF,,,GEX01449,TF,,C1837,TF,,KMSD2075,SF,,C2637,SF,,KMSD2200,SF,,HRA0914,SF,,KMSD1947,SF,,hra0792,TF,,,HRA02133,TF,,,,,,gex0288,SF,,KMSD2339,SF,,KMSD2001,SF,,FP05406,SF,,C2784,SF,,,HRA02081,SF,,GEX01497,TF,,c2637,SF,,C2881,SF,,KMSD1932,SF,,HRA02089,SF,,KMSD2059,SF,,AS16118,SF
HRA01836,TF,,AS15950,TF,,,GEX0946,TF,,C2713,TF,,KMSD2267,SF,,FP05321,SF,,FP05756,SF,,AS16154,SF,,AS0581,SF,,gex0288,SF,,,HC902269,SF,,,,,,KMSD1805,SF,,HRA02147,SF,,AS16187,SF,,C2802,SF,,HRA02120,SF,,,AS16147,SF,,GEX01428,TF,,FP05732,SF,,AS16144,SF,,HC902481,SF,,GEX01507,SF,,KMSD2344,SF,,FP05842,SF
HRA02013,TF,,HRA01060,TF,,,GEX01337,TF,,AS15961,TF,,AS0113,SF,,AS15612,SF,,AS16046,SF,,AS16153,SF,,GEX01245,SF,,KMSD2153,SF,,,HRA0792,SF,,,,,,FP05601,SF,,HRA01708,SF,,GEX01179,SF,,GEX01399,SF,,FP01574,SF,,,HRA01850,SF,,FP04250,TF,,FP05874,SF,,AS15620,SF,,C2799,SF,,KMSD2341,SF,,FP05873,SF,,KMSD1932,SF
C2757,TF,,AS16040,TF,,,FP05621,TF,,HRA02047,TF,,C2802,SF,,GEX01207,SF,,GEX01501,SF,,FP05247,SF,,HRA02004,SF,,FP05601,SF,,,HRA02081,SF,,,,,,AS16200,SF,,GEX01580,SF,,HRA01694,SF,,KMSD2297,SF,,KMSD2221,SF,,,AS15608,SF,,KMSD2257,TF,,KMSD1672,SF,,gex01299,SF,,FP05819,SF,,HRA02150,SF,,C2821,SF,,FP05871,SF
HRA01783,TF,,HC902009,TF,,,FP05409,TF,,GEX01428,TF,,GEX01207,SF,,C2747,SF,,KMSD2305,SF,,AS16144,SF,,KMSD2221,SF,,C2881,SF,,,FP05601,SF,,,,,,KMSD2322,SF,,FP05860,SF,,AS16186,SF,,GEX01518,SF,,KMSD2312,SF,,,GEX01507,SF,,GEX01573,TF,,FP05867,SF,,Gex01298,SF,,FP05321,SF,,FP05601,SF,,FP05800,SF,,FP05878,SF
GEX01365,TF,,AS15963,TF,,,HRA01947,TF,,GEX01497,TF,,AS15612,SF,,KMSD2059,SF,,gex01269,SF,,HC903634,SF,,GEX01450,SF,,AS16192,SF,,,HRA01850,SF,,,,,,GEX01507,SF,,AS15612,SF,,GEX01530,SF,,KMSD2294,SF,,AS16061,SF,,,HRA02091,SF,,KMSD2215,TF,,FP05721,SF,,FP05874,SF,,AS15737,SF,,GEX01480,SF,,AS16148,SF,,HRA01978,SF
KMSD565,TF,,GEX01508,TF,,,C2794,TF,,C2495,TF,,C2533,SF,,HRA01902,SF,,KMSD1390,SF,,AS15639,SF,,GEX01451,SF,,GEX01383,SF,,,AS15608,SF,,,,,,hra01978,SF,,KMSD2348,SF,,AS16004,SF,,KMSD2358,SF,,GEX01582,SF,,,HRA02093,SF,,GEX01338,TF,,HRA02103,SF,,FP05722,SF,,KMSD2267,SF,,FP05796,SF,,FP05804,SF,,HRA02068,SF
HRA02094,TF,,HRA02044,TF,,,C2713,TF,,HRA02094,TF,,C2828,SF,,AS15639,SF,,FP05398,SF,,C2747,SF,,HRA01231,SF,,HRA01850,SF,,,HRA01831,SF,,,,,,HRA02068,SF,,HRA01909,SF,,FP01662,SF,,FP05862,SF,,FP05830,SF,,,KMSD2059,SF,,AS15779,TF,,C2807,SF,,FP04294,SF,,FP05765,SF,,AS16204,SF,,HRA02149,SF,,GEX01595,SF
GEX01313,TF,,HRA02045,TF,,,C2758,TF,,FP05742,TF,,FP05407,SF,,FP05670,SF,,GEX0432,SF,,KMSD2059,SF,,AS15660,SF,,FP05862,SF,,,KMSD2090,SF,,,,,,AS16116,SF,,HRA01905,SF,,AS16202,SF,,C2533,SF,,HRA02082,SF,,,AS15476,SF,,GEX01337,TF,,AS16033,SF,,GEX0519,SF,,FP05862,SF,,AS16207,SF,,FP05660,SF,,AS15446,SF
KMSD1677,TF,,HRA02085,TF,,,GEX01471,TF,,KMSD565,TF,,hra01691,SF,,HRA01982,SF,,C2837,SF,,GEX01554,SF,,FP05793,SF,,KMSD2343,SF,,,GEX01499,SF,,,,,,FP01574,SF,,GEX01501,SF,,AS16033,SF,,FP05867,SF,,HRA01864,SF,,,GEX01586,SF,,GEX01557,TF,,AS16202,SF,,KMSD1796,SF,,GEX01483,SF,,HRA01438,SF,,FP05247,SF,,GEX01598,SF
HRA01719,TF,,AS16060,TF,,,KMSD2146,TF,,AS15780,TF,,KMSD2236,SF,,NAPS150,SF,,FP05571,SF,,FP05798,SF,,KMSD2170,SF,,GEX01511,SF,,,FP05167,SF,,,,,,AS15660,SF,,AS15737,SF,,AS16118,SF,,AS15869,SF,,KMSD2059,SF,,,GEX01582,SF,,HRA02014,TF,,C2636,SF,,FP05777,SF,,HRA02052,SF,,C2896,SF,,FP05672,SF,,HC902193,SF
KMSD2161,TF,,AS15780,TF,,,AS16001,TF,,HRA01856,TF,,HC902213,FF,,HC902093,SF,,AS15840,SF,,FP05804,SF,,AS16057,SF,,HC902481,SF,,,KMSD2153,SF,,,,,,AS16147,SF,,FP05321,SF,,HRA02147,SF,,GEX01315,SF,,FP05611,SF,,,GEX01383,SF,,GEX01429,TF,,HRA01952,SF,,FP05732,SF,,FP05789,SF,,C2895,SF,,AS15733,SF,,GEX01588,SF
C2753,TF,,GEX01337,TF,,,HRA02013,TF,,AS15981,TF,,KMSD1933,TRC,,FP05406,SF,,FP05222,SF,,KMSD2277,SF,,C2747,SF,,AS15608,SF,,,KMSD1989,SF,,,,,,c2530,SF,,FP05529,SF,,AS16113,SF,,FP05571,SF,,AS15483,SF,,,hra01686,SF,,GEX01579,TF,,C2746,SF,,KMSD2343,SF,,FP05684,SF,,C2881,SF,,AS16154,SF,,C2790,SF
GEX01465,TF,,KMSD2161,TF,,,C2816,TF,,GEX01471,TF,,HRA01837,TRC,,FP0683,SF,,KMSD1947,SF,,GEX01560,SF,,C2821,SF,,KMSD2322,SF,,,GEX01511,SF,,,,,,AS15476,SF,,FP05536,SF,,FP05321,SF,,AS0033,SF,,KMSD2330,SF,,,FP05873,SF,,C2757,TF,,FP05878,SF,,HRA01943,SF,,fp05562,SF,,gex0288,SF,,AS16153,SF,,KMSD1731,SF
C2816,TF,,GEX01338,TF,,,HRA02047,TF,,C2794,TF,,HC902038,M/C,,KMSD1390,SF,,HC902193,SF,,FP05167,SF,,FP05406,SF,,KMSD1805,SF,,,KMSD1805,SF,,,,,,KMSD1242,SF,,C2881,SF,,AS15737,SF,,GEX01364,SF,,hra01705,SF,,,HRA02149,SF,,HRA02013,TF,,FP05408,SF,,KMSD2073,SF,,FP05232,SF,,GEX01511,SF,,HRA01953,SF,,AS15649,SF
HRA0980,TF,,C2258,TF,,,C2707,TF,,HRA02013,TF,,HRA01468,M/C,,AS15920,SF,,AS15645,SF,,KMSD2282,SF,,FP05751,SF,,FP05794,SF,,,FP01574,SF,,,,,,C2700,SF,,FP05408,SF,,AS15649,SF,,FP04262,SF,,GEX01510,SF,,,AS16207,SF,,C2697,TF,,Gex01199,SF,,hc903634,SF,,KMSD2314,SF,,GEX01548,SF,,AS16118,SF,,AS16148,SF
HRA01840,TF,,KMSD2209,TF,,,AS15250,TF,,FP04250,TF,,FP01014,M/C,,HRA01438,SF,,C2513,SF,,GEX0820,SF,,GEX01490,SF,,FP05798,SF,,,KMSD2353,SF,,,,,,FP05672,SF,,AS15920,SF,,AS16153,SF,,C732,SF,,KMSD2339,SF,,,HC902457,SF,,KMSD2149,TF,,KMSD2253,SF,,GEX01521,SF,,HRA01945,SF,,FP05867,SF,,AS16187,SF,,KMSD2063,SF
KMSD1705,TF,,C2495,TF,,,KMSD1706,TF,,KMSD1677,TF,,C2578,M/C,,KMSD2170,SF,,FP05628,SF,,HC902481,SF,,HRA01907,SF,,HRA01989,SF,,,AS16191,SF,,,,,,KMSD1806,SF,,FP05862,SF,,AS16154,SF,,FP05356,SF,,HRA02080,SF,,,KMSD2322,SF,,GEX01471,TF,,HRA01708,SF,,C2821,SF,,FP01662,SF,,C2885,SF,,HRA01954,SF,,HRA01907,SF
KMSD2148,TF,,GEX0946,TF,,,KMSD2275,TF,,C2707,TF,,AS15328,M/C,,AS16033,SF,,FP04215,SF,,C2684,SF,,GEX01552,SF,,FP05842,SF,,,C2700,SF,,,,,,GEX01530,SF,,GEX01245,SF,,FP05628,SF,,GEX01600,SF,,C2785,SF,,,HRA02150,SF,,C2763,TF,,FP05777,SF,,FP05800,SF,,FP05732,SF,,AS16112,SF,,AS16186,SF,,C2895,SF
KMSD2209,TF,,GEX01449,TF,,,GEX01313,TF,,HRA01719,TF,,HRA01244,M/C,,FP05657,SF,,fp05706,SF,,C2681,SF,,C2804,SF,,FP05796,SF,,,GEX01507,SF,,,,,,FP05794,SF,,KMSD2027,SF,,HC903375,SF,,FP05407,SF,,HRA02052,SF,,,GEX01511,SF,,KMSD2144,TF,,GEX01364,SF,,FP01662,SF,,FP05874,SF,,KMSD2322,SF,,FP05529,SF,,HRA01438,SF
HRA01813,TF,,C2707,TF,,,KMSD2022,TF,,KMSD1942,TF,,GEX01116,M/C,,AS15649,SF,,FP0683,SF,,KMSD2073,SF,,NAPS150,SF,,KMSD2314,SF,,,GEX01107,SF,,,,,,AS16191,SF,,AS16192,SF,,FP05676,SF,,GEX0519,SF,,GEX01483,SF,,,C2885,SF,,KMSD2142,TF,,gex01245,SF,,AS16004,SF,,FP05722,SF,,HC902457,SF,,HRA02068,SF,,GEX01548,SF
KMSD2143,TF,,KMSD2124,TF,,,KMSD1677,TF,,HC902193,TF,,HC902395,M/C,,GEX01179,SF,,FP05226,SF,,C2700,SF,,hra0914,SF,,FP05797,SF,,,KMSD2356,SF,,,,,,HC902457,SF,,AS16154,SF,,FP05721,SF,,HC903634,SF,,HRA02050,SF,,,HRA0914,SF,,AS15216,TF,,AS16113,SF,,KMSD1941,SF,,AS15864,SF,,AS15608,SF,,HRA01978,SF,,FP05817,SF
KMSD2120,TF,,AS16085,TF,,,HRA01279,TF,,HRA01947,TF,,FP05812,M/C,,KMSD1731,SF,,HC902093,SF,,KMSD2164,SF,,FP05757,SF,,HRA01864,SF,,,GEX01198,SF,,,,,,GEX01499,SF,,GEX01441,SF,,GEX01245,SF,,HRA01691,SF,,FP05765,SF,,,AS16112,SF,,KMSD2120,TF,,FP05870,SF,,FP05771,SF,,HRA01978,SF,,FP05792,SF,,KMSD1989,SF,,C2845,SF
HC902090,TF,,KMSD2146,TF,,,AS15980,TF,,KMSD2146,TF,,C2467,TF,,C2746,SF,,FP05341,SF,,C2790,SF,,C2637,SF,,GEX01563,SF,,,FP05869,SF,,,,,,GEX01563,SF,,AS16153,SF,,KMSD2318,SF,,C2487,SF,,AS15920,SF,,,C2746,SF,,AS15966,TF,,FP05529,SF,,FP05721,SF,,HRA02068,SF,,HRA0914,SF,,HRA01231,SF,,C2844,SF
KMSD1383,TF,,C2697,TF,,,AS15981,TF,,C2758,TF,,C1837,TF,,AS16051,SF,,FP04294,SF,,FP05277,SF,,C2636,SF,,GEX01198,SF,,,C2874,SF,,,,,,GEX01383,SF,,KMSD2063,SF,,HRA01293,SF,,HC902700,FF,,FP05529,SF,,,HRA01708,SF,,KMSD2117,TF,,KMSD2351,SF,,HRA01945,SF,,GEX0820,SF,,KMSD2342,SF,,GEX01422,SF,,HRA01854,SF
HRA01279,TF,,KMSD2215,TF,,,C2757,TF,,C2816,TF,,HC902009,TF,,GEX01315,SF,,AS0581,SF,,FP05795,SF,,FP05493,SF,,FP05377,SF,,,FP05377,SF,,,,,,AS15864,SF,,HRA02052,SF,,HRA01982,SF,,HRA02117,FF,,FP05536,SF,,,AS16191,SF,,C2495,TF,,AS16154,SF,,KMSD2253,SF,,KMSD2218,SF,,FP05794,SF,,FP01662,SF,,HC902190,SF
HRA02072,TF,,FP05409,TF,,,KMSD2143,TF,,GEX01313,TF,,HRA1060,TF,,GEX0432,SF,,AS16159,SF,,FP05796,SF,,C2824,SF,,HRA01831,SF,,,C2785,SF,,,,,,FP05408,SF,,AS15733,SF,,HRA01989,SF,,AS15951,FF,,KMSD2282,SF,,,GEX01563,SF,,C1837,TF,,AS16153,SF,,FP05277,SF,,KMSD1672,SF,,KMSD2353,SF,,AS16200,SF,,GEX01587,SF
HC902706,TF,,C2713,TF,,,KMSD1942,TF,,KMSD2143,TF,,FP05768,TF,,FP05719,SF,,FP03520,SF,,FP05797,SF,,GEX01315,SF,,AS15476,SF,,,FP05860,SF,,,,,,FP05878,SF,,KMSD1731,SF,,HRA01981,SF,,KMSD2098,FF,,FP05862,SF,,,FP05377,SF,,C2850,TF,,KMSD2001,SF,,hra01740,SF,,FP05892,SF,,HRA01831,SF,,GEX01173,SF,,AS15814,SF
C2784,SF,,HC903783,TRC,,,C2753,TF,,AS15974,TF,,HRA02002,TF,,FP05493,SF,,HRA02052,SF,,C2821,SF,,KMSD1390,SF,,KMSD1242,SF,,,GEX01580,SF,,,,,,HRA01831,SF,,HRA01864,SF,,AS16152,SF,,FP05845,FF,,FP05819,SF,,,GEX01198,SF,,KMSD1794,TF,,HRA01843,SF,,KMSD2221,SF,,KMSD2312,SF,,C2785,SF,,fp05562,SF,,FP05793,SF
C2722,SF,,KMSD1933,TRC,,,GEX01465,TF,,KMSD2209,TF,,AS15950,TF,,GEX01450,SF,,KMSD2217,SF,,AS16033,SF,,C2527,SF,,GEX01507,SF,,,KMSD2322,SF,,,,,,C2722,SF,,FP01662,SF,,GEX01554,SF,,FP05844,FF,,FP05321,SF,,,FP05601,SF,,KMSD1677,TF,,GEX01179,SF,,gex01269,SF,,HRA02082,SF,,FP01574,SF,,FP05684,SF,,C2898,SF
FP05660,SF,,HRA01837,TRC,,,HRA01719,TF,,HRA01783,TF,,KMSD2124,TF,,HRA02088,SF,,FP05716,SF,,KMSD2322,SF,,FP05628,SF,,KMSD2090,SF,,,C2722,SF,,,,,,C2785,SF,,KMSD2042,SF,,C2636,SF,,GEX01447,FF,,KMSD2353,SF,,,HRA01705,SF,,C2794,TF,,HRA01231,SF,,C2513,SF,,HRA01899,SF,,C2898,SF,,FP05793,SF,,C2877,SF
